,id,num_orders
19579,1437219,47.48
19580,1158507,60.45
19581,1215713,51.85
19582,1116456,53.36
19583,1059102,56.37
19584,1134168,117.65
19585,1182924,113.81
19586,1065507,52.31
19587,1485305,50.91
19588,1317467,49.93
19589,1464615,54.76
19590,1269365,59.57
19591,1350519,63.85
19592,1210918,57.33
19593,1199788,56.61
19594,1022092,87.25
19595,1446920,67.76
19596,1399913,54.2
19597,1320053,47.12
19598,1051225,57.76
19599,1025401,73.49
19600,1252762,20.76
19601,1106173,17.26
19602,1144801,14.48
19603,1027413,14.38
19604,1321282,27.87
19605,1394582,18.25
19606,1481387,54.12
19607,1073171,35.36
19608,1068236,24.68
19609,1266223,37.32
19610,1057929,26.24
19611,1491160,101.81
19612,1097281,92.72
19613,1133994,80.95
19614,1449596,85.1
19615,1061666,62.41
19616,1284544,89.43
19617,1198144,60.8
19618,1330348,74.29
19619,1255123,500.59
19620,1149007,81.62
19621,1230263,63.14
19622,1356234,129.35
19623,1406832,110.08
19624,1223170,73.02
19625,1082570,98.6
19626,1291460,78.84
19627,1454651,54.14
19628,1103851,66.8
19629,1405218,63.46
19630,1145032,77.39
19631,1011505,49.76
19632,1471059,76.65
19633,1199518,33.25
19634,1047470,46.51
19635,1105399,50.48
19636,1071892,37.13
19637,1125120,47.43
19638,1077092,38.92
19639,1333879,61.89
19640,1076556,41.59
19641,1056047,30.72
19642,1165483,33.91
19643,1477841,286.12
19644,1314848,265.22
19645,1274780,31.46
19646,1128321,33.18
19647,1170029,36.51
19648,1426318,40.74
19649,1414178,44.62
19650,1005154,393.72
19651,1497165,189.84
19652,1228974,84.24
19653,1331336,162.55
19654,1262992,162.65
19655,1135041,145.15
19656,1297570,172.71
19657,1413110,159.47
19658,1158052,149.16
19659,1398579,164.37
19660,1154390,23.3
19661,1025514,18.97
19662,1345499,24.02
19663,1427225,19.67
19664,1460445,714.94
19665,1180058,710.31
19666,1462684,751.94
19667,1138520,678.9
19668,1317061,728.51
19669,1054840,571.65
19670,1438974,643.26
19671,1002774,583.49
19672,1159437,663.55
19673,1089638,577.43
19674,1448306,748.38
19675,1419811,741.34
19676,1265062,759.72
19677,1425904,706.53
19678,1125938,747.74
19679,1202900,719.99
19680,1095568,721.81
19681,1300715,666.01
19682,1376035,777.12
19683,1247963,682.74
19684,1431907,306.12
19685,1486660,317.4
19686,1087576,411.66
19687,1050233,337.31
19688,1132252,309.43
19689,1095838,382.34
19690,1369255,381.46
19691,1034963,396.94
19692,1223053,404.5
19693,1267677,328.28
19694,1047198,54.51
19695,1136864,99.32
19696,1179725,90.99
19697,1306697,95.8
19698,1281504,59.14
19699,1327389,97.68
19700,1055921,67.38
19701,1101152,71.32
19702,1182646,62.1
19703,1424279,60.81
19704,1002660,44.29
19705,1006792,71.18
19706,1466488,103.08
19707,1367222,46.69
19708,1022457,82.06
19709,1104908,62.9
19710,1225707,31.14
19711,1061460,64.71
19712,1340502,31.11
19713,1366099,237.36
19714,1050241,101.21
19715,1162092,106.66
19716,1061294,101.27
19717,1274168,136.45
19718,1149165,123.71
19719,1323957,142.34
19720,1280976,165.87
19721,1278113,159.24
19722,1210708,137.02
19723,1292159,364.15
19724,1200761,297.11
19725,1152578,288.55
19726,1165400,311.38
19727,1468823,253.63
19728,1233718,305.31
19729,1067345,264.12
19730,1272924,302.38
19731,1064613,329.45
19732,1417327,284.44
19733,1373525,266.27
19734,1090212,276.32
19735,1209604,278.58
19736,1270455,288.45
19737,1333274,294.16
19738,1247242,268.63
19739,1483471,287.2
19740,1157862,178.05
19741,1094134,180.0
19742,1340562,222.51
19743,1049952,50.05
19744,1310650,44.22
19745,1236773,54.41
19746,1173994,114.36
19747,1441700,57.93
19748,1402904,90.32
19749,1376912,47.46
19750,1308727,76.82
19751,1064523,39.02
19752,1043894,67.05
19753,1377098,61.57
19754,1382624,66.28
19755,1309943,82.15
19756,1234906,77.28
19757,1319758,72.68
19758,1142998,74.69
19759,1078062,113.84
19760,1396355,75.0
19761,1377697,105.21
19762,1131561,77.07
19763,1198185,82.93
19764,1155781,88.19
19765,1460971,136.88
19766,1217608,138.13
19767,1464015,144.47
19768,1092728,137.46
19769,1443211,130.16
19770,1319853,69.41
19771,1224204,145.75
19772,1161246,37.56
19773,1256980,440.07
19774,1247682,437.36
19775,1217450,490.8
19776,1399546,501.92
19777,1484802,773.93
19778,1045267,746.31
19779,1083456,425.34
19780,1025693,485.62
19781,1229151,824.28
19782,1472239,796.67
19783,1010248,141.08
19784,1304450,162.27
19785,1045376,181.97
19786,1425432,171.68
19787,1029668,163.64
19788,1116525,175.9
19789,1100793,168.53
19790,1174284,182.26
19791,1054029,157.52
19792,1364193,171.53
19793,1080513,287.97
19794,1196458,297.76
19795,1443469,318.35
19796,1375742,342.25
19797,1072649,812.45
19798,1309132,558.64
19799,1290854,367.49
19800,1127315,232.06
19801,1441457,324.71
19802,1165142,262.37
19803,1313017,80.54
19804,1122743,93.12
19805,1059507,112.99
19806,1143434,120.41
19807,1123578,93.12
19808,1175471,98.06
19809,1420158,118.33
19810,1171896,98.97
19811,1340676,77.96
19812,1105421,300.97
19813,1445716,323.98
19814,1079973,253.01
19815,1458467,225.28
19816,1312972,330.83
19817,1088756,323.87
19818,1267746,321.22
19819,1232711,183.34
19820,1457306,206.32
19821,1011235,260.71
19822,1375319,293.79
19823,1336737,278.51
19824,1197957,278.31
19825,1355864,317.04
19826,1064517,260.62
19827,1228726,271.53
19828,1133114,283.02
19829,1388842,289.43
19830,1069600,263.19
19831,1010212,306.64
19832,1366962,279.28
19833,1453619,604.87
19834,1129900,241.59
19835,1433846,219.92
19836,1475443,291.58
19837,1086519,338.42
19838,1213738,818.02
19839,1241413,798.62
19840,1217461,324.7
19841,1074355,333.96
19842,1317620,210.1
19843,1453388,730.05
19844,1399359,197.11
19845,1490375,192.77
19846,1097563,160.62
19847,1092587,167.98
19848,1109919,797.42
19849,1427406,807.56
19850,1211765,184.13
19851,1130959,170.8
19852,1102059,81.71
19853,1065427,76.58
19854,1004198,88.51
19855,1141401,87.44
19856,1225795,179.02
19857,1414811,126.8
19858,1047239,76.97
19859,1229693,91.0
19860,1224714,94.13
19861,1192829,81.47
19862,1281560,120.23
19863,1158519,114.07
19864,1071538,106.93
19865,1036619,103.63
19866,1158312,168.93
19867,1066536,276.23
19868,1133053,112.52
19869,1251379,112.76
19870,1100091,99.75
19871,1149857,113.64
19872,1392837,203.65
19873,1454709,189.9
19874,1179231,170.48
19875,1182033,153.02
19876,1029988,322.64
19877,1042837,405.92
19878,1219095,167.22
19879,1376260,195.74
19880,1463761,196.1
19881,1227644,167.08
19882,1225127,23.26
19883,1244297,34.78
19884,1492404,124.92
19885,1266882,111.7
19886,1115336,50.79
19887,1100363,24.52
19888,1386771,25.48
19889,1228144,19.7
19890,1456463,49.85
19891,1209430,49.75
19892,1350266,106.24
19893,1404848,77.16
19894,1364685,45.38
19895,1322930,52.57
19896,1014899,49.45
19897,1024487,57.33
19898,1320069,79.53
19899,1444887,83.29
19900,1475387,106.1
19901,1346305,85.36
19902,1177114,113.83
19903,1002289,109.1
19904,1361334,121.83
19905,1020355,74.31
19906,1342654,84.8
19907,1315254,83.12
19908,1081725,135.01
19909,1393415,177.59
19910,1389608,218.68
19911,1352022,145.43
19912,1279211,188.08
19913,1472093,189.71
19914,1242163,165.42
19915,1430423,133.76
19916,1489595,134.25
19917,1336018,145.87
19918,1288919,47.09
19919,1188398,42.65
19920,1257603,38.13
19921,1444572,47.23
19922,1195794,36.76
19923,1277054,37.79
19924,1324093,54.53
19925,1457210,53.05
19926,1374108,56.97
19927,1074202,36.68
19928,1098380,66.05
19929,1349856,77.35
19930,1468813,83.39
19931,1337198,147.6
19932,1179388,87.67
19933,1215476,58.0
19934,1122716,55.66
19935,1406481,56.45
19936,1373420,71.11
19937,1141854,100.44
19938,1275306,96.39
19939,1190954,104.51
19940,1232183,130.36
19941,1225479,77.8
19942,1228546,31.35
19943,1082302,24.42
19944,1220988,25.99
19945,1488412,35.75
19946,1462286,36.16
19947,1471277,206.98
19948,1181771,197.44
19949,1231442,182.08
19950,1193500,322.6
19951,1200482,192.19
19952,1348404,214.22
19953,1436025,208.28
19954,1290134,163.29
19955,1033917,276.46
19956,1179301,219.52
19957,1485310,166.86
19958,1473546,142.53
19959,1426101,208.33
19960,1332522,184.84
19961,1102609,295.48
19962,1384611,164.79
19963,1136040,208.84
19964,1415673,147.13
19965,1036779,155.08
19966,1083181,128.13
19967,1057256,149.53
19968,1220699,116.82
19969,1011026,133.44
19970,1181307,113.29
19971,1306278,116.99
19972,1034430,122.88
19973,1363491,128.83
19974,1263946,116.55
19975,1030522,122.39
19976,1208582,126.11
19977,1401766,26.37
19978,1465689,22.37
19979,1193331,23.77
19980,1438123,21.18
19981,1098604,33.64
19982,1367860,28.17
19983,1370235,21.29
19984,1450299,25.17
19985,1457399,19.71
19986,1081848,75.19
19987,1157252,49.95
19988,1462830,87.6
19989,1386971,39.23
19990,1338138,43.86
19991,1181514,30.5
19992,1089558,26.83
19993,1365949,55.55
19994,1441761,47.63
19995,1025825,50.06
19996,1054349,90.61
19997,1299746,41.19
19998,1255402,73.19
19999,1313903,54.84
20000,1169066,39.01
20001,1378577,44.3
20002,1100250,56.77
20003,1217224,41.94
20004,1255217,53.95
20005,1119655,44.76
20006,1339465,182.57
20007,1338896,184.21
20008,1483889,178.41
20009,1315614,256.68
20010,1278314,233.55
20011,1043794,180.47
20012,1283121,179.96
20013,1101191,214.49
20014,1415650,229.64
20015,1401680,179.8
20016,1272933,47.01
20017,1012794,47.91
20018,1060379,29.93
20019,1322864,69.96
20020,1422003,79.86
20021,1261322,82.87
20022,1361920,82.54
20023,1011082,92.68
20024,1063256,61.53
20025,1455058,46.48
20026,1078273,38.82
20027,1242551,25.77
20028,1330929,62.11
20029,1315562,66.11
20030,1228679,36.3
20031,1015454,34.06
20032,1217178,27.31
20033,1013469,62.46
20034,1004938,64.27
20035,1105636,53.43
20036,1095364,55.24
20037,1047991,56.7
20038,1448323,43.04
20039,1399603,49.75
20040,1496729,42.84
20041,1298382,54.71
20042,1005003,66.44
20043,1127397,30.5
20044,1415166,18.56
20045,1435778,22.69
20046,1128032,36.34
20047,1076832,18.22
20048,1250684,21.57
20049,1185761,22.55
20050,1148006,22.68
20051,1242359,23.76
20052,1070040,20.64
20053,1009282,23.44
20054,1140020,25.56
20055,1134901,19.98
20056,1123975,28.76
20057,1279583,36.44
20058,1183707,123.24
20059,1394734,127.05
20060,1168535,31.54
20061,1410114,37.52
20062,1156319,49.99
20063,1197604,54.3
20064,1215697,55.48
20065,1188903,182.63
20066,1421956,133.63
20067,1069594,111.3
20068,1032110,117.07
20069,1221954,95.64
20070,1089247,114.95
20071,1400695,111.51
20072,1431873,100.27
20073,1057308,139.96
20074,1392873,106.44
20075,1095178,35.45
20076,1115944,35.83
20077,1274803,36.05
20078,1095602,22.52
20079,1067896,45.53
20080,1221106,26.65
20081,1368829,31.83
20082,1233461,86.38
20083,1336037,81.1
20084,1167286,68.78
20085,1468046,39.13
20086,1004508,55.99
20087,1135287,29.84
20088,1380028,43.95
20089,1163632,46.46
20090,1409352,50.42
20091,1443523,321.84
20092,1163835,397.48
20093,1494285,378.58
20094,1318970,291.4
20095,1230640,311.19
20096,1350989,344.72
20097,1469698,388.22
20098,1157662,387.41
20099,1365942,327.15
20100,1241167,378.5
20101,1242874,383.81
20102,1077197,267.43
20103,1127975,337.03
20104,1230110,369.38
20105,1166412,405.69
20106,1066808,310.72
20107,1470409,393.42
20108,1342442,407.56
20109,1139563,304.59
20110,1003833,336.84
20111,1028151,265.2
20112,1078943,295.89
20113,1254456,272.8
20114,1282678,300.53
20115,1182119,293.52
20116,1430557,223.75
20117,1044051,298.5
20118,1372892,194.23
20119,1120515,279.37
20120,1489688,224.33
20121,1431208,121.73
20122,1431365,91.61
20123,1385563,132.71
20124,1087230,114.96
20125,1471543,106.91
20126,1097979,134.07
20127,1256441,106.21
20128,1444251,105.39
20129,1213606,76.54
20130,1296465,82.98
20131,1473127,58.32
20132,1323704,102.87
20133,1329092,94.29
20134,1245072,71.18
20135,1238938,95.99
20136,1084196,52.6
20137,1442846,52.9
20138,1249389,343.86
20139,1144725,235.05
20140,1024456,245.39
20141,1333259,188.92
20142,1158440,215.24
20143,1245351,287.73
20144,1209146,246.15
20145,1336601,228.67
20146,1229162,274.32
20147,1147384,270.62
20148,1270759,469.27
20149,1251827,394.48
20150,1441633,391.02
20151,1246760,486.61
20152,1077996,400.2
20153,1059707,512.71
20154,1256407,504.04
20155,1046867,511.07
20156,1336797,425.16
20157,1335237,567.12
20158,1220718,329.32
20159,1035762,241.9
20160,1005331,324.92
20161,1144722,415.11
20162,1375730,294.02
20163,1053781,318.4
20164,1221582,258.61
20165,1101521,240.24
20166,1464391,293.95
20167,1118931,268.89
20168,1429360,116.27
20169,1120903,108.54
20170,1255283,74.07
20171,1228809,111.64
20172,1257624,152.24
20173,1066626,141.16
20174,1383790,125.44
20175,1236459,92.27
20176,1158042,165.89
20177,1110951,194.9
20178,1141020,106.76
20179,1137816,143.91
20180,1268877,128.47
20181,1177855,166.17
20182,1418558,242.59
20183,1134734,125.96
20184,1325056,170.03
20185,1145992,151.39
20186,1049420,152.38
20187,1362616,163.18
20188,1325573,81.89
20189,1051613,128.64
20190,1191347,129.48
20191,1459200,142.22
20192,1119462,200.34
20193,1353313,238.88
20194,1265434,187.87
20195,1338064,168.92
20196,1391890,243.84
20197,1094290,141.82
20198,1165621,632.99
20199,1067751,728.64
20200,1367529,684.8
20201,1419376,580.96
20202,1217634,895.95
20203,1435817,789.05
20204,1388704,564.39
20205,1050100,684.43
20206,1447978,776.9
20207,1223297,813.54
20208,1386579,371.32
20209,1252232,323.59
20210,1392509,341.41
20211,1473748,330.19
20212,1194125,365.05
20213,1452660,374.66
20214,1313545,239.02
20215,1220899,244.5
20216,1176114,261.96
20217,1368957,330.52
20218,1089648,266.54
20219,1237824,259.48
20220,1443604,245.57
20221,1315244,393.89
20222,1254893,836.76
20223,1019982,773.49
20224,1395631,368.66
20225,1498515,282.53
20226,1233129,225.83
20227,1478969,316.13
20228,1269338,41.51
20229,1196617,37.87
20230,1158962,36.98
20231,1378735,25.16
20232,1249741,36.67
20233,1350135,34.17
20234,1431352,50.97
20235,1267745,30.62
20236,1257221,36.12
20237,1127792,146.96
20238,1148446,179.75
20239,1099206,184.19
20240,1109184,183.94
20241,1229777,150.33
20242,1297617,230.33
20243,1237610,275.55
20244,1069068,264.43
20245,1090735,251.72
20246,1383176,197.87
20247,1290080,620.97
20248,1089612,599.77
20249,1439182,616.25
20250,1453938,598.8
20251,1416600,606.37
20252,1061133,665.72
20253,1444912,912.09
20254,1021121,690.82
20255,1317447,645.56
20256,1115697,635.95
20257,1160077,249.7
20258,1091853,644.39
20259,1330691,653.76
20260,1415863,304.91
20261,1334478,251.69
20262,1141705,552.34
20263,1420680,919.72
20264,1487401,617.34
20265,1204380,341.47
20266,1052413,409.31
20267,1129340,147.03
20268,1182360,147.16
20269,1478755,152.65
20270,1287636,185.42
20271,1439136,228.47
20272,1311021,184.23
20273,1483148,145.41
20274,1084470,151.85
20275,1177978,145.21
20276,1199834,155.38
20277,1198240,151.24
20278,1144385,163.32
20279,1437302,209.75
20280,1132630,166.19
20281,1101586,326.35
20282,1091445,227.71
20283,1295002,180.82
20284,1448868,207.98
20285,1435790,202.54
20286,1123239,235.94
20287,1300003,238.19
20288,1142646,242.16
20289,1406271,243.3
20290,1081205,321.89
20291,1272773,286.7
20292,1107862,231.3
20293,1445770,233.6
20294,1114381,238.98
20295,1415547,242.07
20296,1494524,133.62
20297,1122982,108.07
20298,1247940,17.32
20299,1492928,59.1
20300,1318530,90.49
20301,1349996,92.2
20302,1102502,18.55
20303,1385171,34.73
20304,1104882,39.94
20305,1064112,38.41
20306,1103507,37.17
20307,1359439,33.0
20308,1362263,44.07
20309,1115404,56.21
20310,1495441,61.4
20311,1263659,35.39
20312,1492790,33.17
20313,1472842,39.11
20314,1429670,41.76
20315,1048429,61.9
20316,1266516,34.29
20317,1064371,57.15
20318,1010582,43.12
20319,1279234,41.29
20320,1140213,43.8
20321,1462914,41.36
20322,1155836,128.0
20323,1234570,113.73
20324,1066501,128.15
20325,1306678,172.66
20326,1115733,121.25
20327,1166572,83.93
20328,1442966,71.74
20329,1460038,91.66
20330,1193240,86.78
20331,1434050,56.25
20332,1057692,44.78
20333,1208998,71.69
20334,1142079,106.7
20335,1114122,124.31
20336,1348065,112.08
20337,1123612,74.8
20338,1147172,82.29
20339,1449879,35.22
20340,1410895,36.72
20341,1474990,38.94
20342,1045903,417.7
20343,1168162,404.59
20344,1199171,416.11
20345,1192330,450.56
20346,1026480,368.75
20347,1359515,339.34
20348,1183397,399.52
20349,1352135,345.14
20350,1263834,519.69
20351,1219655,406.9
20352,1247162,465.67
20353,1272298,420.08
20354,1423076,412.38
20355,1080130,373.61
20356,1053710,410.61
20357,1164565,406.42
20358,1205751,420.34
20359,1210368,381.86
20360,1260599,408.23
20361,1121115,360.41
20362,1447707,392.83
20363,1306135,330.42
20364,1375347,486.3
20365,1210263,344.94
20366,1031578,611.1
20367,1224519,481.79
20368,1094254,569.68
20369,1331126,536.7
20370,1412296,446.38
20371,1464457,464.32
20372,1302656,47.81
20373,1141699,69.54
20374,1433132,31.68
20375,1454906,34.47
20376,1474457,29.23
20377,1353854,56.57
20378,1238870,59.29
20379,1102120,41.49
20380,1381727,58.3
20381,1210152,21.5
20382,1281696,19.04
20383,1051001,18.17
20384,1056902,31.21
20385,1202967,40.71
20386,1266951,82.16
20387,1123101,42.59
20388,1397105,30.07
20389,1451801,43.72
20390,1410965,40.67
20391,1132536,34.18
20392,1089582,27.93
20393,1009115,32.13
20394,1462527,52.73
20395,1486074,42.12
20396,1393559,26.44
20397,1126109,26.46
20398,1454486,28.87
20399,1483756,22.65
20400,1138537,15.59
20401,1094399,37.61
20402,1171262,39.21
20403,1216042,32.0
20404,1040672,112.44
20405,1164094,97.83
20406,1290899,27.21
20407,1362590,37.84
20408,1436155,36.51
20409,1197572,35.16
20410,1109827,47.31
20411,1259868,50.58
20412,1363824,29.32
20413,1225867,37.39
20414,1199703,55.14
20415,1393980,35.57
20416,1376514,31.14
20417,1474470,18.56
20418,1199867,16.64
20419,1410274,25.1
20420,1424399,19.62
20421,1275961,19.18
20422,1439020,17.73
20423,1161356,27.77
20424,1359174,24.86
20425,1181972,15.73
20426,1140677,15.82
20427,1254006,20.89
20428,1025058,21.42
20429,1428338,68.4
20430,1090704,61.63
20431,1320112,22.08
20432,1297638,19.54
20433,1337109,19.98
20434,1402087,38.02
20435,1267543,28.01
20436,1031981,26.89
20437,1131800,28.68
20438,1226628,34.3
20439,1429379,45.11
20440,1084519,39.43
20441,1054929,30.92
20442,1111818,37.26
20443,1384912,19.22
20444,1013568,22.48
20445,1458838,29.07
20446,1242946,23.42
20447,1117852,26.99
20448,1444202,16.98
20449,1240782,31.09
20450,1377760,27.34
20451,1450701,611.54
20452,1224760,631.49
20453,1363494,583.8
20454,1324577,579.05
20455,1491314,633.24
20456,1158272,630.35
20457,1412751,644.38
20458,1112151,661.72
20459,1219827,764.92
20460,1187185,776.1
20461,1119729,453.62
20462,1178379,414.33
20463,1168706,476.55
20464,1171672,476.6
20465,1432899,433.93
20466,1268541,464.45
20467,1006145,432.79
20468,1441960,430.17
20469,1183895,616.08
20470,1460906,627.05
20471,1463108,276.07
20472,1001682,340.01
20473,1286957,269.42
20474,1083317,227.64
20475,1413058,265.3
20476,1145683,201.69
20477,1175281,235.7
20478,1145346,236.76
20479,1036709,522.12
20480,1218544,557.96
20481,1055930,91.63
20482,1156896,128.0
20483,1127311,114.06
20484,1000085,112.96
20485,1228116,99.21
20486,1074082,111.91
20487,1226267,89.28
20488,1207668,71.76
20489,1482926,80.35
20490,1462202,78.18
20491,1258137,74.61
20492,1409965,71.89
20493,1278238,90.94
20494,1425828,71.93
20495,1217136,77.47
20496,1003704,105.21
20497,1255164,64.45
20498,1395186,41.67
20499,1115897,47.59
20500,1220154,260.96
20501,1085877,285.88
20502,1246917,296.01
20503,1396429,210.15
20504,1318103,234.81
20505,1113641,279.43
20506,1310037,251.63
20507,1383149,359.42
20508,1008601,259.97
20509,1318291,223.96
20510,1425882,474.94
20511,1435973,424.11
20512,1255329,463.95
20513,1269710,464.19
20514,1094190,429.94
20515,1290576,477.62
20516,1457996,458.55
20517,1343838,488.53
20518,1193872,504.81
20519,1172875,492.89
20520,1023497,437.17
20521,1420872,435.06
20522,1297788,650.69
20523,1050978,419.05
20524,1476707,403.5
20525,1135907,520.64
20526,1294289,421.27
20527,1439672,446.54
20528,1005400,375.56
20529,1106965,415.54
20530,1410135,191.37
20531,1357911,184.59
20532,1362697,170.83
20533,1435716,205.39
20534,1116399,182.72
20535,1082279,162.35
20536,1320535,177.89
20537,1184574,157.74
20538,1355189,271.67
20539,1300394,160.69
20540,1265438,128.84
20541,1381530,79.38
20542,1377302,158.2
20543,1042953,144.59
20544,1463037,197.02
20545,1290141,151.04
20546,1216489,152.83
20547,1023277,277.73
20548,1014891,198.9
20549,1036389,106.42
20550,1414821,87.47
20551,1244720,153.8
20552,1129605,142.87
20553,1189914,184.05
20554,1327944,169.76
20555,1139728,207.87
20556,1157061,252.69
20557,1248368,291.47
20558,1468695,167.05
20559,1223120,191.97
20560,1116522,578.26
20561,1408421,638.5
20562,1186097,623.18
20563,1092362,538.1
20564,1477329,861.23
20565,1453733,696.24
20566,1173815,537.28
20567,1227706,596.52
20568,1390410,782.68
20569,1133184,796.36
20570,1443270,403.4
20571,1030388,355.52
20572,1166420,373.62
20573,1096295,391.63
20574,1274331,390.2
20575,1002232,351.09
20576,1354780,309.32
20577,1479882,390.11
20578,1385985,311.82
20579,1149204,385.3
20580,1263016,494.85
20581,1142936,457.83
20582,1144128,381.73
20583,1300682,564.89
20584,1366778,836.1
20585,1270725,696.0
20586,1305979,517.34
20587,1337785,463.36
20588,1048223,402.9
20589,1261923,385.7
20590,1018136,66.86
20591,1029029,61.07
20592,1465478,50.41
20593,1288816,66.5
20594,1274958,50.61
20595,1233905,42.01
20596,1432851,51.44
20597,1004906,69.16
20598,1109687,57.5
20599,1451314,98.84
20600,1241621,128.19
20601,1439785,138.27
20602,1128198,125.54
20603,1247376,131.19
20604,1230053,124.95
20605,1007110,108.29
20606,1174598,118.48
20607,1069511,97.69
20608,1382684,120.07
20609,1342222,289.12
20610,1300602,321.95
20611,1441282,316.8
20612,1217675,269.14
20613,1108498,287.83
20614,1110838,273.66
20615,1397560,312.6
20616,1373044,305.58
20617,1245969,284.07
20618,1099449,360.84
20619,1057623,270.84
20620,1412835,649.62
20621,1420561,350.29
20622,1112700,306.03
20623,1351941,235.35
20624,1061668,309.28
20625,1310851,867.09
20626,1304053,779.72
20627,1352827,212.62
20628,1105191,275.76
20629,1324265,204.13
20630,1035112,808.97
20631,1052770,153.16
20632,1277335,278.32
20633,1215978,173.14
20634,1063075,164.57
20635,1436856,710.0
20636,1448738,680.77
20637,1464317,155.53
20638,1254705,183.17
20639,1082298,114.44
20640,1150221,137.79
20641,1397772,105.85
20642,1140032,141.81
20643,1053049,139.35
20644,1349760,133.02
20645,1445268,101.08
20646,1309908,115.37
20647,1016495,122.78
20648,1441001,100.18
20649,1110286,180.78
20650,1233965,155.87
20651,1430108,134.57
20652,1241891,158.55
20653,1350034,280.04
20654,1302694,248.02
20655,1075807,168.25
20656,1342142,158.27
20657,1000429,207.09
20658,1103152,181.35
20659,1266357,251.85
20660,1001960,212.78
20661,1123252,232.86
20662,1014522,229.99
20663,1276354,291.61
20664,1493476,239.26
20665,1109491,229.29
20666,1473460,184.05
20667,1077871,207.81
20668,1288980,251.31
20669,1298566,19.76
20670,1438231,36.78
20671,1019113,156.09
20672,1331921,142.12
20673,1387698,39.64
20674,1411389,35.98
20675,1469298,40.65
20676,1004343,48.84
20677,1008761,67.08
20678,1325331,67.14
20679,1430079,23.47
20680,1476280,125.2
20681,1259451,166.46
20682,1193717,31.96
20683,1351136,21.82
20684,1345768,25.55
20685,1222106,28.14
20686,1162888,53.73
20687,1319105,101.54
20688,1293933,95.95
20689,1442076,84.74
20690,1074410,96.49
20691,1412637,116.04
20692,1377213,112.88
20693,1325614,178.23
20694,1058873,116.12
20695,1201538,77.45
20696,1090414,71.65
20697,1361990,116.63
20698,1338782,102.71
20699,1199873,122.57
20700,1452537,112.17
20701,1378521,133.78
20702,1125415,185.42
20703,1005390,148.98
20704,1044864,124.61
20705,1337110,107.72
20706,1367705,129.33
20707,1337117,38.89
20708,1245831,36.67
20709,1053654,32.32
20710,1197171,36.28
20711,1144802,36.28
20712,1043869,29.76
20713,1381072,57.74
20714,1171071,32.22
20715,1048783,27.06
20716,1092006,77.16
20717,1113366,93.28
20718,1493948,109.39
20719,1120175,171.1
20720,1137339,74.62
20721,1356946,46.75
20722,1372407,48.4
20723,1486442,55.4
20724,1302946,59.33
20725,1172140,52.51
20726,1379437,48.16
20727,1064876,77.2
20728,1087207,94.69
20729,1221083,138.61
20730,1435425,52.76
20731,1217777,38.11
20732,1472769,54.47
20733,1425021,57.36
20734,1323453,45.28
20735,1357754,36.63
20736,1315755,337.47
20737,1393509,303.77
20738,1193820,320.39
20739,1419813,441.38
20740,1395058,287.89
20741,1476749,326.19
20742,1089646,312.13
20743,1008397,324.51
20744,1202688,316.17
20745,1118090,316.98
20746,1101610,330.78
20747,1351558,310.43
20748,1401050,312.55
20749,1062617,339.79
20750,1307656,415.16
20751,1206410,334.83
20752,1490925,487.9
20753,1391911,311.16
20754,1340955,358.9
20755,1226464,396.12
20756,1212642,119.54
20757,1294647,153.82
20758,1241369,170.04
20759,1217149,125.55
20760,1032147,276.73
20761,1219775,246.26
20762,1175440,259.06
20763,1182013,226.53
20764,1213041,240.89
20765,1271942,257.35
20766,1004715,56.27
20767,1226758,37.38
20768,1297773,38.23
20769,1230585,60.98
20770,1158190,52.17
20771,1328451,35.59
20772,1493704,37.88
20773,1258825,50.81
20774,1361685,51.21
20775,1480130,46.3
20776,1038393,102.86
20777,1108100,99.08
20778,1452155,82.52
20779,1346627,92.4
20780,1171357,96.51
20781,1472644,110.32
20782,1419717,101.49
20783,1051295,98.79
20784,1129172,82.61
20785,1259575,99.5
20786,1403993,100.5
20787,1341505,69.76
20788,1412612,80.21
20789,1088156,44.93
20790,1470729,23.16
20791,1454734,23.83
20792,1276891,43.95
20793,1017785,40.44
20794,1029297,34.3
20795,1011377,41.63
20796,1274108,59.71
20797,1146546,37.81
20798,1042812,46.36
20799,1478834,49.1
20800,1493024,92.19
20801,1225700,87.02
20802,1034437,46.83
20803,1310192,44.97
20804,1425307,46.05
20805,1420788,51.21
20806,1188111,75.44
20807,1228717,75.11
20808,1140317,66.45
20809,1331594,36.12
20810,1292643,32.24
20811,1449768,32.02
20812,1028507,42.29
20813,1127166,46.06
20814,1334493,31.82
20815,1438649,34.15
20816,1482787,35.21
20817,1492355,31.03
20818,1080700,21.39
20819,1303897,23.97
20820,1071840,25.95
20821,1007028,25.68
20822,1073338,34.84
20823,1260742,34.61
20824,1205947,37.72
20825,1028104,44.0
20826,1021162,22.01
20827,1208304,29.46
20828,1265589,29.92
20829,1069778,25.15
20830,1138371,38.08
20831,1232649,42.28
20832,1019322,200.61
20833,1469891,176.18
20834,1299342,44.96
20835,1362461,39.38
20836,1018204,38.19
20837,1370089,30.29
20838,1191951,69.55
20839,1216596,64.31
20840,1375660,120.89
20841,1214818,72.14
20842,1446657,63.34
20843,1139069,94.16
20844,1080378,112.26
20845,1225400,97.53
20846,1087184,103.97
20847,1002928,98.68
20848,1082837,115.32
20849,1303408,100.81
20850,1123588,22.44
